"codmunocor","causabas","ano","n","ds_nomepad","in_pobreza","nu_latitud","nu_longit"
293330,"X",2010,139,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2011,187,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2012,196,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2013,197,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2014,191,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2015,206,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2016,236,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2017,219,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2006,164,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2007,225,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2008,231,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2009,307,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2010,298,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2011,412,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2012,353,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2013,246,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2014,258,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2015,258,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2016,296,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2017,274,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2006,321,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2007,313,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2008,320,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2009,406,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2010,480,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2011,414,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2012,453,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2013,436,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2014,508,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2015,438,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2016,456,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2017,444,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
