"idade","sexo","racacor","causabas","ano","n"
"60-69","F","Par","XIV","2007",17
"60-69","F","Par","XIV","2008",21
"60-69","F","Par","XIV","2009",28
"60-69","F","Par","XIV","2010",35
"60-69","F","Par","XIV","2011",29
"60-69","F","Par","XIV","2012",44
"60-69","F","Par","XIV","2013",45
"60-69","F","Par","XIV","2014",47
"60-69","F","Par","XIV","2015",63
"60-69","F","Par","XIV","2016",73
"60-69","F","Par","XIV","2017",74
"60-69","F","Par","XVI","2015",1
"60-69","F","Par","XVII","2006",2
"60-69","F","Par","XVII","2009",1
"60-69","F","Par","XVII","2010",1
"60-69","F","Par","XVII","2011",2
"60-69","F","Par","XVII","2012",3
"60-69","F","Par","XVII","2013",5
"60-69","F","Par","XVII","2014",2
"60-69","F","Par","XVII","2015",2
"60-69","F","Par","XVII","2016",2
"60-69","F","Par","XVII","2017",1
"60-69","F","Par","XVIII","2006",197
"60-69","F","Par","XVIII","2007",214
"60-69","F","Par","XVIII","2008",213
"60-69","F","Par","XVIII","2009",229
"60-69","F","Par","XVIII","2010",231
"60-69","F","Par","XVIII","2011",276
"60-69","F","Par","XVIII","2012",253
"60-69","F","Par","XVIII","2013",250
"60-69","F","Par","XVIII","2014",286
"60-69","F","Par","XVIII","2015",317
"60-69","F","Par","XVIII","2016",357
"60-69","F","Par","XVIII","2017",318
"60-69","F","Par","XX","2006",54
"60-69","F","Par","XX","2007",51
"60-69","F","Par","XX","2008",65
"60-69","F","Par","XX","2009",62
"60-69","F","Par","XX","2010",83
"60-69","F","Par","XX","2011",70
"60-69","F","Par","XX","2012",78
"60-69","F","Par","XX","2013",86
"60-69","F","Par","XX","2014",69
"60-69","F","Par","XX","2015",104
"60-69","F","Par","XX","2016",104
"60-69","F","Par","XX","2017",80
"60-69","F","Pre","I","2006",37
"60-69","F","Pre","I","2007",25
"60-69","F","Pre","I","2008",34
"60-69","F","Pre","I","2009",29
"60-69","F","Pre","I","2010",33
"60-69","F","Pre","I","2011",30
"60-69","F","Pre","I","2012",43
"60-69","F","Pre","I","2013",32
"60-69","F","Pre","I","2014",38
"60-69","F","Pre","I","2015",33
"60-69","F","Pre","I","2016",39
"60-69","F","Pre","I","2017",34
"60-69","F","Pre","II","2006",93
"60-69","F","Pre","II","2007",78
"60-69","F","Pre","II","2008",90
"60-69","F","Pre","II","2009",85
"60-69","F","Pre","II","2010",115
"60-69","F","Pre","II","2011",128
"60-69","F","Pre","II","2012",139
"60-69","F","Pre","II","2013",145
"60-69","F","Pre","II","2014",143
"60-69","F","Pre","II","2015",154
"60-69","F","Pre","II","2016",136
"60-69","F","Pre","II","2017",185
"60-69","F","Pre","III","2006",4
"60-69","F","Pre","III","2007",1
"60-69","F","Pre","III","2008",2
"60-69","F","Pre","III","2009",7
"60-69","F","Pre","III","2010",7
"60-69","F","Pre","III","2011",4
"60-69","F","Pre","III","2012",6
"60-69","F","Pre","III","2013",5
"60-69","F","Pre","III","2014",5
"60-69","F","Pre","III","2015",3
"60-69","F","Pre","III","2016",3
"60-69","F","Pre","III","2017",4
"60-69","F","Pre","IV","2006",64
"60-69","F","Pre","IV","2007",66
"60-69","F","Pre","IV","2008",71
"60-69","F","Pre","IV","2009",66
"60-69","F","Pre","IV","2010",90
"60-69","F","Pre","IV","2011",104
"60-69","F","Pre","IV","2012",92
"60-69","F","Pre","IV","2013",101
"60-69","F","Pre","IV","2014",89
"60-69","F","Pre","IV","2015",88
"60-69","F","Pre","IV","2016",90
"60-69","F","Pre","IV","2017",101
"60-69","F","Pre","IX","2006",225
"60-69","F","Pre","IX","2007",225
"60-69","F","Pre","IX","2008",230
"60-69","F","Pre","IX","2009",217
"60-69","F","Pre","IX","2010",247
"60-69","F","Pre","IX","2011",239
"60-69","F","Pre","IX","2012",233
"60-69","F","Pre","IX","2013",267
"60-69","F","Pre","IX","2014",263
"60-69","F","Pre","IX","2015",254
"60-69","F","Pre","IX","2016",223
"60-69","F","Pre","IX","2017",244
"60-69","F","Pre","V","2006",4
"60-69","F","Pre","V","2007",3
"60-69","F","Pre","V","2008",5
"60-69","F","Pre","V","2009",2
"60-69","F","Pre","V","2010",3
"60-69","F","Pre","V","2011",6
"60-69","F","Pre","V","2012",5
"60-69","F","Pre","V","2013",2
"60-69","F","Pre","V","2015",7
"60-69","F","Pre","V","2016",5
"60-69","F","Pre","V","2017",4
"60-69","F","Pre","VI","2006",1
"60-69","F","Pre","VI","2007",2
"60-69","F","Pre","VI","2008",5
"60-69","F","Pre","VI","2009",2
"60-69","F","Pre","VI","2010",3
"60-69","F","Pre","VI","2011",6
"60-69","F","Pre","VI","2012",7
"60-69","F","Pre","VI","2013",4
"60-69","F","Pre","VI","2014",6
"60-69","F","Pre","VI","2015",5
"60-69","F","Pre","VI","2016",7
"60-69","F","Pre","VI","2017",6
"60-69","F","Pre","VII","2016",1
"60-69","F","Pre","VIII","2009",1
"60-69","F","Pre","VIII","2012",1
"60-69","F","Pre","X","2006",31
"60-69","F","Pre","X","2007",46
"60-69","F","Pre","X","2008",36
"60-69","F","Pre","X","2009",36
"60-69","F","Pre","X","2010",44
"60-69","F","Pre","X","2011",62
"60-69","F","Pre","X","2012",45
"60-69","F","Pre","X","2013",44
"60-69","F","Pre","X","2014",49
"60-69","F","Pre","X","2015",61
"60-69","F","Pre","X","2016",70
"60-69","F","Pre","X","2017",48
"60-69","F","Pre","XI","2006",27
"60-69","F","Pre","XI","2007",28
"60-69","F","Pre","XI","2008",31
"60-69","F","Pre","XI","2009",30
"60-69","F","Pre","XI","2010",34
"60-69","F","Pre","XI","2011",36
"60-69","F","Pre","XI","2012",35
"60-69","F","Pre","XI","2013",43
"60-69","F","Pre","XI","2014",37
"60-69","F","Pre","XI","2015",37
"60-69","F","Pre","XI","2016",36
"60-69","F","Pre","XI","2017",43
"60-69","F","Pre","XII","2006",3
"60-69","F","Pre","XII","2007",4
"60-69","F","Pre","XII","2008",3
"60-69","F","Pre","XII","2009",1
"60-69","F","Pre","XII","2010",2
"60-69","F","Pre","XII","2011",3
"60-69","F","Pre","XII","2012",3
"60-69","F","Pre","XII","2013",7
"60-69","F","Pre","XII","2014",2
"60-69","F","Pre","XII","2015",3
"60-69","F","Pre","XII","2016",5
"60-69","F","Pre","XII","2017",5
"60-69","F","Pre","XIII","2006",1
"60-69","F","Pre","XIII","2008",1
"60-69","F","Pre","XIII","2009",2
"60-69","F","Pre","XIII","2010",4
"60-69","F","Pre","XIII","2011",3
"60-69","F","Pre","XIII","2012",3
"60-69","F","Pre","XIII","2013",4
"60-69","F","Pre","XIII","2014",1
"60-69","F","Pre","XIII","2015",3
"60-69","F","Pre","XIII","2016",3
"60-69","F","Pre","XIII","2017",4
"60-69","F","Pre","XIV","2006",5
"60-69","F","Pre","XIV","2007",3
"60-69","F","Pre","XIV","2008",7
"60-69","F","Pre","XIV","2009",4
"60-69","F","Pre","XIV","2010",9
"60-69","F","Pre","XIV","2011",11
"60-69","F","Pre","XIV","2012",9
"60-69","F","Pre","XIV","2013",15
"60-69","F","Pre","XIV","2014",22
"60-69","F","Pre","XIV","2015",14
"60-69","F","Pre","XIV","2016",20
"60-69","F","Pre","XIV","2017",19
"60-69","F","Pre","XVII","2010",1
"60-69","F","Pre","XVII","2013",1
"60-69","F","Pre","XVII","2014",1
"60-69","F","Pre","XVIII","2006",42
"60-69","F","Pre","XVIII","2007",48
"60-69","F","Pre","XVIII","2008",44
"60-69","F","Pre","XVIII","2009",40
"60-69","F","Pre","XVIII","2010",45
"60-69","F","Pre","XVIII","2011",43
"60-69","F","Pre","XVIII","2012",56
"60-69","F","Pre","XVIII","2013",50
"60-69","F","Pre","XVIII","2014",51
"60-69","F","Pre","XVIII","2015",63
"60-69","F","Pre","XVIII","2016",70
"60-69","F","Pre","XVIII","2017",74
"60-69","F","Pre","XX","2006",2
"60-69","F","Pre","XX","2007",10
"60-69","F","Pre","XX","2008",13
"60-69","F","Pre","XX","2009",8
"60-69","F","Pre","XX","2010",16
"60-69","F","Pre","XX","2011",7
"60-69","F","Pre","XX","2012",12
"60-69","F","Pre","XX","2013",15
"60-69","F","Pre","XX","2014",15
"60-69","F","Pre","XX","2015",11
"60-69","F","Pre","XX","2016",16
"60-69","F","Pre","XX","2017",14
"60-69","M","Ama","I","2006",1
"60-69","M","Ama","I","2007",2
"60-69","M","Ama","I","2009",1
"60-69","M","Ama","I","2010",1
"60-69","M","Ama","I","2012",1
"60-69","M","Ama","I","2013",1
"60-69","M","Ama","I","2014",1
"60-69","M","Ama","I","2015",1
"60-69","M","Ama","II","2007",2
"60-69","M","Ama","II","2008",2
"60-69","M","Ama","II","2009",6
"60-69","M","Ama","II","2010",1
"60-69","M","Ama","II","2011",3
"60-69","M","Ama","II","2012",2
"60-69","M","Ama","II","2013",6
"60-69","M","Ama","II","2014",3
"60-69","M","Ama","II","2015",4
"60-69","M","Ama","II","2016",4
"60-69","M","Ama","II","2017",3
"60-69","M","Ama","III","2013",1
"60-69","M","Ama","IV","2006",1
"60-69","M","Ama","IV","2009",2
"60-69","M","Ama","IV","2010",2
"60-69","M","Ama","IV","2012",1
"60-69","M","Ama","IV","2013",1
"60-69","M","Ama","IV","2014",3
"60-69","M","Ama","IV","2015",7
"60-69","M","Ama","IV","2016",2
"60-69","M","Ama","IV","2017",2
"60-69","M","Ama","IX","2006",2
"60-69","M","Ama","IX","2007",3
"60-69","M","Ama","IX","2008",5
"60-69","M","Ama","IX","2009",7
"60-69","M","Ama","IX","2010",3
"60-69","M","Ama","IX","2011",4
"60-69","M","Ama","IX","2012",4
"60-69","M","Ama","IX","2013",2
"60-69","M","Ama","IX","2014",6
"60-69","M","Ama","IX","2015",6
"60-69","M","Ama","IX","2016",6
"60-69","M","Ama","IX","2017",6
"60-69","M","Ama","V","2006",1
"60-69","M","Ama","V","2008",1
"60-69","M","Ama","VI","2007",1
"60-69","M","Ama","VI","2014",1
"60-69","M","Ama","X","2006",1
"60-69","M","Ama","X","2008",1
"60-69","M","Ama","X","2009",1
"60-69","M","Ama","X","2010",2
"60-69","M","Ama","X","2011",2
"60-69","M","Ama","X","2012",1
"60-69","M","Ama","X","2013",1
"60-69","M","Ama","X","2014",2
"60-69","M","Ama","X","2015",3
"60-69","M","Ama","X","2016",1
"60-69","M","Ama","X","2017",4
"60-69","M","Ama","XI","2009",1
"60-69","M","Ama","XI","2011",3
"60-69","M","Ama","XI","2012",1
"60-69","M","Ama","XI","2014",1
"60-69","M","Ama","XI","2015",1
"60-69","M","Ama","XI","2017",5
"60-69","M","Ama","XII","2015",1
"60-69","M","Ama","XIV","2011",1
"60-69","M","Ama","XIV","2015",1
"60-69","M","Ama","XVIII","2007",2
"60-69","M","Ama","XVIII","2008",2
"60-69","M","Ama","XVIII","2009",1
"60-69","M","Ama","XVIII","2010",2
"60-69","M","Ama","XVIII","2011",2
"60-69","M","Ama","XVIII","2012",2
"60-69","M","Ama","XVIII","2013",3
"60-69","M","Ama","XVIII","2014",2
"60-69","M","Ama","XVIII","2015",1
"60-69","M","Ama","XVIII","2016",2
"60-69","M","Ama","XX","2006",1
"60-69","M","Ama","XX","2007",1
"60-69","M","Ama","XX","2011",2
"60-69","M","Ama","XX","2012",2
"60-69","M","Ama","XX","2014",1
"60-69","M","Ama","XX","2017",1
"60-69","M","Bra","I","2006",37
"60-69","M","Bra","I","2007",31
"60-69","M","Bra","I","2008",32
"60-69","M","Bra","I","2009",37
"60-69","M","Bra","I","2010",41
"60-69","M","Bra","I","2011",37
"60-69","M","Bra","I","2012",47
"60-69","M","Bra","I","2013",45
"60-69","M","Bra","I","2014",55
"60-69","M","Bra","I","2015",44
"60-69","M","Bra","I","2016",53
"60-69","M","Bra","I","2017",51
"60-69","M","Bra","II","2006",154
"60-69","M","Bra","II","2007",177
"60-69","M","Bra","II","2008",217
"60-69","M","Bra","II","2009",231
"60-69","M","Bra","II","2010",220
"60-69","M","Bra","II","2011",238
"60-69","M","Bra","II","2012",257
"60-69","M","Bra","II","2013",257
"60-69","M","Bra","II","2014",232
"60-69","M","Bra","II","2015",251
"60-69","M","Bra","II","2016",271
"60-69","M","Bra","II","2017",296
"60-69","M","Bra","III","2006",5
"60-69","M","Bra","III","2007",9
"60-69","M","Bra","III","2008",2
"60-69","M","Bra","III","2009",6
"60-69","M","Bra","III","2010",7
"60-69","M","Bra","III","2011",9
"60-69","M","Bra","III","2012",8
"60-69","M","Bra","III","2014",6
"60-69","M","Bra","III","2015",15
"60-69","M","Bra","III","2016",3
"60-69","M","Bra","III","2017",11
"60-69","M","Bra","IV","2006",92
"60-69","M","Bra","IV","2007",60
"60-69","M","Bra","IV","2008",94
"60-69","M","Bra","IV","2009",93
"60-69","M","Bra","IV","2010",83
"60-69","M","Bra","IV","2011",95
"60-69","M","Bra","IV","2012",75
"60-69","M","Bra","IV","2013",88
"60-69","M","Bra","IV","2014",97
"60-69","M","Bra","IV","2015",100
"60-69","M","Bra","IV","2016",91
"60-69","M","Bra","IV","2017",107
"60-69","M","Bra","IX","2006",295
"60-69","M","Bra","IX","2007",282
"60-69","M","Bra","IX","2008",265
"60-69","M","Bra","IX","2009",280
"60-69","M","Bra","IX","2010",285
"60-69","M","Bra","IX","2011",304
"60-69","M","Bra","IX","2012",337
"60-69","M","Bra","IX","2013",261
"60-69","M","Bra","IX","2014",329
"60-69","M","Bra","IX","2015",335
"60-69","M","Bra","IX","2016",314
"60-69","M","Bra","IX","2017",376
"60-69","M","Bra","V","2006",7
"60-69","M","Bra","V","2007",11
"60-69","M","Bra","V","2008",10
"60-69","M","Bra","V","2009",11
"60-69","M","Bra","V","2010",7
"60-69","M","Bra","V","2011",15
"60-69","M","Bra","V","2012",18
"60-69","M","Bra","V","2013",21
"60-69","M","Bra","V","2014",9
"60-69","M","Bra","V","2015",16
"60-69","M","Bra","V","2016",12
"60-69","M","Bra","V","2017",18
"60-69","M","Bra","VI","2006",12
"60-69","M","Bra","VI","2007",13
"60-69","M","Bra","VI","2008",14
"60-69","M","Bra","VI","2009",12
"60-69","M","Bra","VI","2010",8
"60-69","M","Bra","VI","2011",17
"60-69","M","Bra","VI","2012",13
"60-69","M","Bra","VI","2013",14
"60-69","M","Bra","VI","2014",14
"60-69","M","Bra","VI","2015",21
"60-69","M","Bra","VI","2016",19
"60-69","M","Bra","VI","2017",14
"60-69","M","Bra","VII","2014",1
"60-69","M","Bra","VIII","2014",1
"60-69","M","Bra","VIII","2016",1
"60-69","M","Bra","VIII","2017",1
"60-69","M","Bra","X","2006",55
"60-69","M","Bra","X","2007",80
"60-69","M","Bra","X","2008",67
"60-69","M","Bra","X","2009",71
"60-69","M","Bra","X","2010",74
"60-69","M","Bra","X","2011",86
"60-69","M","Bra","X","2012",91
"60-69","M","Bra","X","2013",85
"60-69","M","Bra","X","2014",97
"60-69","M","Bra","X","2015",95
"60-69","M","Bra","X","2016",77
"60-69","M","Bra","X","2017",74
"60-69","M","Bra","XI","2006",35
"60-69","M","Bra","XI","2007",55
"60-69","M","Bra","XI","2008",62
"60-69","M","Bra","XI","2009",65
"60-69","M","Bra","XI","2010",71
"60-69","M","Bra","XI","2011",83
"60-69","M","Bra","XI","2012",73
"60-69","M","Bra","XI","2013",94
"60-69","M","Bra","XI","2014",82
"60-69","M","Bra","XI","2015",81
"60-69","M","Bra","XI","2016",72
"60-69","M","Bra","XI","2017",95
"60-69","M","Bra","XII","2006",3
"60-69","M","Bra","XII","2007",3
"60-69","M","Bra","XII","2008",3
"60-69","M","Bra","XII","2009",1
"60-69","M","Bra","XII","2011",5
"60-69","M","Bra","XII","2012",1
"60-69","M","Bra","XII","2013",7
"60-69","M","Bra","XII","2014",6
"60-69","M","Bra","XII","2015",2
"60-69","M","Bra","XII","2016",7
"60-69","M","Bra","XII","2017",5
"60-69","M","Bra","XIII","2006",1
"60-69","M","Bra","XIII","2007",1
"60-69","M","Bra","XIII","2008",1
"60-69","M","Bra","XIII","2009",3
"60-69","M","Bra","XIII","2010",2
"60-69","M","Bra","XIII","2011",5
"60-69","M","Bra","XIII","2012",2
"60-69","M","Bra","XIII","2013",2
"60-69","M","Bra","XIII","2014",3
"60-69","M","Bra","XIII","2015",5
"60-69","M","Bra","XIII","2016",3
"60-69","M","Bra","XIII","2017",1
"60-69","M","Bra","XIV","2006",9
"60-69","M","Bra","XIV","2007",13
"60-69","M","Bra","XIV","2008",13
"60-69","M","Bra","XIV","2009",12
"60-69","M","Bra","XIV","2010",27
"60-69","M","Bra","XIV","2011",16
"60-69","M","Bra","XIV","2012",17
"60-69","M","Bra","XIV","2013",25
"60-69","M","Bra","XIV","2014",24
"60-69","M","Bra","XIV","2015",31
"60-69","M","Bra","XIV","2016",19
"60-69","M","Bra","XIV","2017",29
"60-69","M","Bra","XVI","2015",1
"60-69","M","Bra","XVII","2008",1
"60-69","M","Bra","XVII","2009",1
"60-69","M","Bra","XVII","2012",2
"60-69","M","Bra","XVII","2013",2
"60-69","M","Bra","XVII","2014",3
"60-69","M","Bra","XVII","2015",2
"60-69","M","Bra","XVII","2016",2
"60-69","M","Bra","XVII","2017",3
"60-69","M","Bra","XVIII","2006",92
"60-69","M","Bra","XVIII","2007",93
"60-69","M","Bra","XVIII","2008",93
"60-69","M","Bra","XVIII","2009",104
"60-69","M","Bra","XVIII","2010",95
"60-69","M","Bra","XVIII","2011",78
"60-69","M","Bra","XVIII","2012",89
"60-69","M","Bra","XVIII","2013",96
"60-69","M","Bra","XVIII","2014",97
"60-69","M","Bra","XVIII","2015",126
"60-69","M","Bra","XVIII","2016",124
"60-69","M","Bra","XVIII","2017",141
"60-69","M","Bra","XX","2006",63
"60-69","M","Bra","XX","2007",55
"60-69","M","Bra","XX","2008",76
"60-69","M","Bra","XX","2009",73
"60-69","M","Bra","XX","2010",63
"60-69","M","Bra","XX","2011",57
"60-69","M","Bra","XX","2012",71
"60-69","M","Bra","XX","2013",74
"60-69","M","Bra","XX","2014",71
"60-69","M","Bra","XX","2015",84
"60-69","M","Bra","XX","2016",61
"60-69","M","Bra","XX","2017",84
"60-69","M","Ind","I","2009",1
"60-69","M","Ind","I","2015",1
"60-69","M","Ind","II","2006",1
"60-69","M","Ind","II","2007",2
"60-69","M","Ind","II","2010",1
"60-69","M","Ind","II","2011",1
"60-69","M","Ind","II","2012",1
"60-69","M","Ind","II","2014",3
"60-69","M","Ind","II","2015",1
"60-69","M","Ind","II","2016",2
"60-69","M","Ind","II","2017",3
"60-69","M","Ind","IV","2006",2
"60-69","M","Ind","IV","2007",1
"60-69","M","Ind","IV","2008",1
"60-69","M","Ind","IV","2009",1
"60-69","M","Ind","IV","2013",2
"60-69","M","Ind","IV","2014",1
"60-69","M","Ind","IV","2015",1
"60-69","M","Ind","IV","2016",1
"60-69","M","Ind","IV","2017",2
"60-69","M","Ind","IX","2006",6
"60-69","M","Ind","IX","2008",2
"60-69","M","Ind","IX","2009",1
"60-69","M","Ind","IX","2010",1
"60-69","M","Ind","IX","2011",1
"60-69","M","Ind","IX","2012",1
"60-69","M","Ind","IX","2013",3
"60-69","M","Ind","IX","2014",5
"60-69","M","Ind","IX","2015",6
"60-69","M","Ind","IX","2016",7
"60-69","M","Ind","IX","2017",2
"60-69","M","Ind","V","2009",1
"60-69","M","Ind","V","2011",1
"60-69","M","Ind","VI","2012",1
"60-69","M","Ind","VI","2016",1
"60-69","M","Ind","X","2008",1
"60-69","M","Ind","X","2009",1
"60-69","M","Ind","X","2010",1
"60-69","M","Ind","X","2014",1
"60-69","M","Ind","XI","2006",1
"60-69","M","Ind","XI","2007",1
"60-69","M","Ind","XI","2009",1
"60-69","M","Ind","XI","2014",1
"60-69","M","Ind","XIV","2009",1
"60-69","M","Ind","XVIII","2007",1
"60-69","M","Ind","XVIII","2008",1
"60-69","M","Ind","XVIII","2009",2
"60-69","M","Ind","XVIII","2010",3
"60-69","M","Ind","XVIII","2011",1
"60-69","M","Ind","XVIII","2012",1
"60-69","M","Ind","XVIII","2013",3
"60-69","M","Ind","XVIII","2014",2
"60-69","M","Ind","XVIII","2016",1
"60-69","M","Ind","XX","2009",1
"60-69","M","Ind","XX","2016",2
"60-69","M","null","I","2006",54
"60-69","M","null","I","2007",45
"60-69","M","null","I","2008",47
"60-69","M","null","I","2009",56
"60-69","M","null","I","2010",35
"60-69","M","null","I","2011",34
"60-69","M","null","I","2012",31
"60-69","M","null","I","2013",36
"60-69","M","null","I","2014",31
"60-69","M","null","I","2015",27
"60-69","M","null","I","2016",31
"60-69","M","null","I","2017",36
"60-69","M","null","II","2006",157
"60-69","M","null","II","2007",135
"60-69","M","null","II","2008",151
"60-69","M","null","II","2009",123
"60-69","M","null","II","2010",103
"60-69","M","null","II","2011",91
"60-69","M","null","II","2012",103
"60-69","M","null","II","2013",127
"60-69","M","null","II","2014",117
"60-69","M","null","II","2015",93
"60-69","M","null","II","2016",102
"60-69","M","null","II","2017",115
"60-69","M","null","III","2006",9
"60-69","M","null","III","2007",6
"60-69","M","null","III","2008",6
"60-69","M","null","III","2010",7
"60-69","M","null","III","2011",3
"60-69","M","null","III","2012",6
"60-69","M","null","III","2013",4
"60-69","M","null","III","2014",2
"60-69","M","null","III","2015",9
"60-69","M","null","III","2016",3
"60-69","M","null","III","2017",4
"60-69","M","null","IV","2006",79
"60-69","M","null","IV","2007",86
"60-69","M","null","IV","2008",76
"60-69","M","null","IV","2009",74
"60-69","M","null","IV","2010",74
"60-69","M","null","IV","2011",74
"60-69","M","null","IV","2012",89
"60-69","M","null","IV","2013",79
"60-69","M","null","IV","2014",62
"60-69","M","null","IV","2015",75
"60-69","M","null","IV","2016",65
"60-69","M","null","IV","2017",57
"60-69","M","null","IX","2006",408
"60-69","M","null","IX","2007",377
"60-69","M","null","IX","2008",368
"60-69","M","null","IX","2009",312
"60-69","M","null","IX","2010",222
"60-69","M","null","IX","2011",242
"60-69","M","null","IX","2012",211
"60-69","M","null","IX","2013",239
"60-69","M","null","IX","2014",197
"60-69","M","null","IX","2015",191
